SMILES,sssr,clogp,mr,mw,tpsa,chi0n,chi1n,chi2n,chi3n,chi4n,chi0v,chi1v,chi2v,chi3v,chi4v,fracsp3,hall_kier_alpha,kappa1,kappa2,kappa3,labuteasa,number_aliphatic_rings,number_atom_stereocenters,number_bridgehead_atoms,number_HBA,number_HBD,number_hetero_atoms,number_hetero_cycles,number_rings,number_rotatable_bonds,number_saturated_rings,number_heavy_atoms,number_nh_oh,number_n_o,number_valence_electrons,max_partial_charge,min_partial_charge,fr_methoxy,fr_ether,fr_NH1,fr_NH0,fr_aniline,fr_unbrch_alkane,fr_bicyclic,fr_aryl_methyl,fr_Ndealkylation1,syba_score
CCNc1c2c(cc3nsnc13)N(C)CN2CC(C)C,3,2.9928,87.0327,291.1517667,44.29,12.47312355,7.106431726,5.737211317,3.552974803,2.849791935,13.28962014,7.836728469,6.265659005,4.095544653,3.384221256,0.571428571,-1.56,13.42431379,5.086989144,2.07690567,123.4581421,1,0,0,6,1,6,2,3,4,0,20,1,5,108,0.129671217,-0.381729443,0,0,1,4,3,0,2,0,0,11.341438974586902
CCCN(CC(C)C)c1ccc2nsnc2c1,2,3.5637,74.757,249.1299686,29.02,10.6806105,6.176513779,4.777103521,2.681550617,2.003696998,11.49710708,6.906810522,5.305551208,3.23824263,2.521073992,0.538461538,-1.16,12.30095429,5.44896329,2.941531045,106.7893353,0,0,0,4,0,4,1,2,5,0,17,0,3,92,0.10634972,-0.371225493,0,0,0,3,1,0,1,0,0,65.30209159656206
CCc1c2c(c(C)c3nsnc13)OCC2,3,2.49702,60.729,220.067034,35.01,8.832244115,5.219374809,3.824683469,3.060552405,2.342233492,9.648740696,5.949671553,4.353131157,3.589000093,2.966418297,0.454545455,-1.16,9.094017447,3.16705734,1.111691654,92.40733151,1,0,0,4,0,4,2,3,1,0,15,0,3,78,0.127660043,-0.492583003,0,1,0,2,0,0,2,2,0,0.6006831886888031
CCNc1c2c(c(C)c3nsnc13)OC(C)CO2,3,2.59122,71.9007,265.0884977,56.27,10.61073589,6.041246384,4.389488397,2.989387594,2.153841203,11.42723247,6.771543127,4.917936085,3.517835282,2.759119831,0.5,-1.56,11.52589269,4.27576146,1.594936646,109.435681,1,1,0,6,1,6,2,3,2,0,18,1,5,96,0.186724855,-0.4836327,0,2,1,2,1,0,2,1,0,-5.161106457771137
CNc1c2c(cc3nsnc13)OCC2C,3,2.2289,60.8717,221.062283,47.04,8.572731091,4.90678521,3.757386329,2.7849524,2.076181228,9.389227672,5.637081954,4.285834017,3.32752225,2.610610549,0.4,-1.36,8.909124352,3.064489165,1.126561588,91.59225158,1,1,0,5,1,5,2,3,1,0,15,1,4,78,0.127937602,-0.492499524,0,1,1,2,1,0,2,0,0,-3.566932840829919
CNc1c2c(c(C)c3nsnc13)N(C)CN2C,3,1.88492,73.3717,249.1048165,44.29,10.40420945,5.536458286,4.445969285,3.334553066,2.654095886,11.22070603,6.266755029,4.974416973,3.863000754,3.259374515,0.454545455,-1.56,10.58494782,3.464156601,1.240672636,104.3633158,1,0,0,6,1,6,2,3,1,0,17,1,5,90,0.129936023,-0.384526474,0,0,1,4,3,0,2,1,0,2.475921213167715
CCc1c2c(c(NC)c3nsnc13)N(CC)CN2C,3,2.529,82.6297,277.1361166,44.29,11.81842302,6.673239409,4.811189949,3.824196647,2.982575472,12.6349196,7.403536153,5.339637637,4.352644335,3.56111673,0.538461538,-1.56,12.47261698,4.521898334,1.589467958,117.0932,1,0,0,6,1,6,2,3,3,0,19,1,5,102,0.129947086,-0.38452633,0,0,1,4,3,0,2,1,0,8.10241113612916
CNc1c2c(cc3nsnc13)C1CCC2C1,4,3.0977,66.2947,231.0830184,37.81,9.156046633,5.850055667,4.843324936,4.153971335,3.517420377,9.972543214,6.580352411,5.371772623,4.696541186,4.051849698,0.5,-1.16,8.931335036,2.943931332,0.936542171,98.20275942,2,2,2,4,1,4,1,4,1,1,16,1,3,82,0.127673522,-0.386037351,0,0,1,2,1,0,6,0,0,-7.048861706935662
CCNc1c2c(cc3nsnc13)OC(C)C(CC)O2,3,3.0614,76.3757,279.1041478,56.27,11.26543643,6.606063894,4.62863422,3.330948755,2.3680402,12.08193301,7.336360637,5.157081908,3.873518605,2.902469521,0.538461538,-1.56,12.47261698,4.845484639,1.996166239,115.8006232,1,2,0,6,1,6,2,3,3,0,19,1,5,102,0.186809116,-0.482791369,0,2,1,2,1,0,2,0,0,-3.836039425556416
C1COc2c3c(c4nsnc4c2C1)NCCO3,4,1.8206,65.2157,249.0571976,56.27,9.154705968,5.755067308,4.200492631,3.18630892,2.454860212,9.971202549,6.485364051,4.728940319,3.714756608,3.03340147,0.454545455,-1.56,9.468034877,3.464156601,1.240672636,102.0649078,2,0,0,6,1,6,3,4,0,0,17,1,5,88,0.186646717,-0.489223412,0,2,1,2,1,0,6,1,0,-23.88233665177221
COCCOC1N(C)c2cc3nsnc3cc2N1C,3,1.5239,75.837,280.0993968,50.72,11.15986362,6.046401892,4.505549544,3.327079653,2.332620175,11.9763602,6.776698635,5.033997232,3.883771665,2.841843735,0.5,-1.44,12.58657232,4.915448062,2.032506788,115.4054862,1,0,0,7,0,7,2,3,4,0,19,0,6,102,0.209616611,-0.382294584,1,2,0,4,2,1,2,0,0,17.05168821532651
CCC1COc2cc3nsnc3c(NC)c21,3,2.619,65.4887,235.077933,47.04,9.279837873,5.444790013,3.961510474,3.144385154,2.289806574,10.09633445,6.175086756,4.489958162,3.686955004,2.824235895,0.454545455,-1.36,9.837011372,3.589443414,1.208798201,97.95719369,1,1,0,5,1,5,2,3,2,0,16,1,4,84,0.127937789,-0.492488393,0,1,1,2,1,0,2,0,0,3.105723756317441
CNc1c2c(cc3nsnc13)N(C)CN2CCOC,3,1.5931,79.4537,279.1153812,53.52,11.30402158,6.17974615,4.596866273,3.429215023,2.536572593,12.12051816,6.910042894,5.125313961,3.971784873,3.071001914,0.5,-1.6,12.43464768,4.822237651,1.891634033,115.8418031,1,0,0,7,1,7,2,3,4,0,19,1,6,102,0.129661244,-0.384526618,1,1,1,4,3,0,2,0,0,12.49577790106068
CCC1Cc2c(cc(NC)c3nsnc23)O1,3,2.4465,65.3727,235.077933,47.04,9.279837873,5.456695395,3.964486336,3.052465057,2.136104625,10.09633445,6.186992138,4.492934024,3.580912745,2.721706964,0.454545455,-1.36,9.837011372,3.589443414,1.275681051,97.95719369,1,1,0,5,1,5,2,3,2,0,16,1,4,84,0.127927522,-0.489643791,0,1,1,2,1,0,3,0,0,6.935193765118077
CCCNc1c2c(cc3nsnc13)OC(C)CO2,3,2.6729,71.7807,265.0884977,56.27,10.39519294,6.118596653,4.377032812,2.811682563,1.980397244,11.21168953,6.848893397,4.9054805,3.354252414,2.514826565,0.5,-1.56,11.52589269,4.60530906,1.860775805,109.435681,1,1,0,6,1,6,2,3,3,0,18,1,5,96,0.186441105,-0.483639881,0,2,1,2,1,0,2,0,0,-1.0445371404819783
CC1Cc2c(cc3nsnc3c2C(C)C)O1,3,3.1381,65.298,234.0826841,35.01,9.650081361,5.612066265,4.686180947,3.056471375,2.447491834,10.46657794,6.342363009,5.214628635,3.599041225,2.988982236,0.5,-1.16,10.02355798,3.41728436,1.32626157,98.77227362,1,1,0,4,0,4,2,3,1,0,16,0,3,84,0.125185951,-0.489993623,0,1,0,2,0,0,2,0,0,-0.44378869046959024
CCc1c2c(c(C)c3nsnc13)CCO2,3,2.49702,60.729,220.067034,35.01,8.832244115,5.219374809,3.824683469,3.082435811,2.293934478,9.648740696,5.949671553,4.353131157,3.610883499,2.918119282,0.454545455,-1.16,9.094017447,3.16705734,1.111691654,92.40733151,1,0,0,4,0,4,2,3,1,0,15,0,3,78,0.12792301,-0.492572142,0,1,0,2,0,0,2,2,0,2.931446370005295
CCNc1c2c(cc3nsnc13)OC(C)CO2,3,2.2828,67.1637,251.0728477,56.27,9.688086163,5.618596653,3.980586203,2.613459259,1.907173939,10.50458274,6.348893397,4.509033891,3.156029109,2.44160326,0.454545455,-1.56,10.58494782,4.030245639,1.682872514,103.0707389,1,1,0,6,1,6,2,3,2,0,17,1,5,90,0.186440936,-0.483639882,0,2,1,2,1,0,2,0,0,-8.837736395277949
CCCN1CN(C)c2c1c(C)c1nsnc1c2NC,3,2.66512,82.6057,277.1361166,44.29,11.81842302,6.612579237,5.011462199,3.721162875,2.964257635,12.6349196,7.342875981,5.539909887,4.249610563,3.569536264,0.538461538,-1.56,12.47261698,4.521898334,1.660196731,117.0932,1,0,0,6,1,6,2,3,3,0,19,1,5,102,0.129936026,-0.384526472,0,0,1,4,3,0,2,1,0,5.550730088920966
CCCNc1c2c(cc3nsnc13)N(C)CN2C,3,2.3567,77.8687,263.1204665,44.29,10.89577329,6.174468727,4.715350774,3.272577469,2.461649373,11.71226987,6.90476547,5.243798462,3.815147319,2.996078694,0.5,-1.56,11.52589269,4.27576146,1.594936646,110.7282579,1,0,0,6,1,6,2,3,3,0,18,1,5,96,0.129671203,-0.381462523,0,0,1,4,3,0,2,0,0,13.075827721325002
CCC1Oc2cc3nsnc3c(NC)c2OC1C,3,2.6713,71.7587,265.0884977,56.27,10.55832965,6.045403722,4.348304134,3.227395364,2.256525069,11.37482623,6.775700465,4.876751822,3.769965214,2.79095439,0.5,-1.56,11.52589269,4.27576146,1.594936646,109.435681,1,2,0,6,1,6,2,3,2,0,18,1,5,96,0.18678722,-0.482521937,0,2,1,2,1,0,2,0,0,-7.1682192649292436
Cc1c2c(c(C)c3nsnc13)OCC2,3,2.24304,56.088,206.0513839,35.01,8.125137334,4.658714638,3.617576688,2.864745471,2.079311719,8.941633915,5.389011381,4.146024376,3.393193159,2.730233894,0.4,-1.16,8.173359973,2.666969614,0.864695475,86.04238939,1,0,0,4,0,4,2,3,0,0,14,0,3,72,0.127649565,-0.492583192,0,1,0,2,0,0,2,2,0,-4.021642001929191
CCCCN1CN(CCC)c2cc3nsnc3c(C)c21,3,3.79372,86.91,290.1565177,32.26,12.51709363,7.516050458,5.523113299,4.013818371,3.03836757,13.33359021,8.246347202,6.051560987,4.556388221,3.618440438,0.6,-1.36,13.61518929,5.55966759,2.137259891,124.2732221,1,0,0,5,0,5,2,3,5,0,20,0,4,108,0.10942175,-0.352084526,0,0,0,4,2,0,2,1,0,11.451109413888561
CCCOc1cc(N(C)C)c2nsnc2c1,2,2.5461,67.528,237.0935831,38.25,9.727051468,5.285002555,3.817244429,2.269138717,1.49158591,10.54354805,6.015299299,4.345692117,2.811708568,2.028257594,0.454545455,-1.36,11.13515636,4.65365309,2.087887082,99.17299633,0,0,0,5,0,5,1,2,4,0,16,0,4,86,0.12783608,-0.493446229,0,1,0,3,1,0,1,0,0,43.281596358277405
CCN1CN(C)c2c1cc1nsnc1c2NC,3,1.9666,73.2517,249.1048165,44.29,10.1886665,5.689929507,4.196687962,3.240541289,2.439295418,11.00516308,6.42022625,4.725135649,3.783111139,2.973724739,0.454545455,-1.56,10.58494782,3.731151032,1.366424562,104.3633158,1,0,0,6,1,6,2,3,2,0,17,1,5,90,0.129661055,-0.384526768,0,0,1,4,3,0,2,0,0,4.2465122714602686
CCCCc1cc(NCC)c2nsnc2c1,2,3.4657,70.1907,235.1143185,37.81,9.785803145,5.838382849,3.909219756,2.607104558,1.798554107,10.60229973,6.568679592,4.437667443,3.149674408,2.34004451,0.5,-1.16,11.32910825,5.253765791,2.322362267,100.2144217,0,0,0,4,1,4,1,2,5,0,16,1,3,86,0.127387006,-0.383473396,0,0,1,2,1,0,1,1,0,46.855005687506214
COc1cc2nsnc2c2c1OCCN2,3,1.5042,57.9517,223.0415475,56.27,8.110735894,4.598437342,3.190146088,2.339527119,1.672150738,8.927232475,5.328734086,3.718593776,2.88209697,2.206580059,0.333333333,-1.56,8.724598244,3.233156478,1.212519803,90.34085469,1,0,0,6,1,6,2,3,1,0,15,1,5,78,0.186333976,-0.492696434,1,2,1,2,1,0,3,0,0,-11.86642601349616
CC(C)Oc1c2c(cc3nsnc13)OCC(C)O2,3,2.6382,68.764,266.0725133,53.47,10.46657794,5.902463425,4.570986182,2.572947542,1.863046133,11.28307452,6.632760169,5.09943387,3.115517392,2.389099708,0.5,-1.56,11.52589269,4.27576146,1.860775805,108.9993641,1,1,0,6,0,6,2,3,2,0,18,0,5,96,0.206002166,-0.485608469,0,3,0,2,0,0,2,0,0,-4.788190089150505
CCCN1CN(C)c2c1c(NC)c1nsnc1c2C,3,2.66512,82.6057,277.1361166,44.29,11.81842302,6.612579237,5.011462199,3.721162875,2.980630864,12.6349196,7.342875981,5.539909887,4.249610563,3.585909492,0.538461538,-1.56,12.47261698,4.521898334,1.660196731,117.0932,1,0,0,6,1,6,2,3,3,0,19,1,5,102,0.129936203,-0.384526332,0,0,1,4,3,0,2,1,0,4.857581466095278
CNc1c2c(cc3nsnc13)OC(C)C(C)O2,3,2.2812,67.1417,251.0728477,56.27,9.85122287,5.507398919,4.10672251,2.997033025,1.898381048,10.66771945,6.237695663,4.635170198,3.539602876,2.432810369,0.454545455,-1.56,10.58494782,3.731151032,1.512311296,103.0707389,1,2,0,6,1,6,2,3,1,0,17,1,5,90,0.186786746,-0.482803039,0,2,1,2,1,0,2,0,0,-2.2640912082216365
CCNc1c2c(cc3nsnc13)OC(C)C2,3,2.4465,65.3727,235.077933,47.04,9.279837873,5.479350764,4.02313536,2.791015181,2.161925728,10.09633445,6.209647507,4.551583047,3.333585031,2.696355049,0.454545455,-1.36,9.837011372,3.589443414,1.348272399,97.95719369,1,1,0,5,1,5,2,3,2,0,16,1,4,84,0.127936808,-0.489922074,0,1,1,2,1,0,2,0,0,4.642370728540765
CCN1c2cc3nsnc3c(OC)c2N(C)C1OC,3,1.906,76.187,280.0993968,50.72,11.37540657,6.080194741,4.368415356,3.475825112,2.677564643,12.19190315,6.810491484,4.896863044,4.018394962,3.203618217,0.5,-1.6,12.43464768,4.499773243,1.579548157,115.4054862,1,1,0,7,0,7,2,3,3,0,19,0,6,102,0.209621074,-0.492106262,2,2,0,4,2,0,2,0,0,-1.819426557370359
CNc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,3,2.83722,76.4477,279.1041478,56.27,11.48097938,6.391269815,5.08100972,3.509152881,2.288498327,12.29747596,7.121566558,5.609457408,4.037600569,2.893776955,0.538461538,-1.56,12.47261698,4.521898334,1.816588525,115.8006232,1,1,0,6,1,6,2,3,2,0,19,1,5,102,0.186715708,-0.483609253,0,2,1,2,1,0,2,1,0,6.286623327612203
Cc1c2c(cc3nsnc13)OC(C)C2C,3,2.88412,60.657,220.067034,35.01,8.942974579,5.106247648,4.156979147,3.278713558,2.265230748,9.75947116,5.836544392,4.685426835,3.821283409,2.845303615,0.454545455,-1.16,9.094017447,2.917193556,1.111691654,92.40733151,1,2,0,4,0,4,2,3,0,0,15,0,3,78,0.125454581,-0.489702126,0,1,0,2,0,0,2,1,0,-5.6815574214214415
CCNc1c2c(cc3nsnc13)OC(C(C)C)CO2,3,2.9189,76.3277,279.1041478,56.27,11.26543643,6.529280256,4.952437612,3.236777936,2.146823435,12.08193301,7.259576999,5.4808853,3.779347787,2.681252756,0.538461538,-1.56,12.47261698,4.845484639,2.096109208,115.8006232,1,1,0,6,1,6,2,3,3,0,19,1,5,102,0.186441886,-0.483616319,0,2,1,2,1,0,2,0,0,11.749551015435339
CCOc1cc2nsnc2c2c1OCCN2,3,1.8943,62.5687,237.0571976,56.27,8.817842675,5.185970968,3.419034645,2.419453601,1.783243428,9.634339256,5.916267711,3.947482333,2.962023451,2.317672749,0.4,-1.56,9.650773083,3.785513634,1.372606792,96.70579681,1,0,0,6,1,6,2,3,2,0,16,1,5,84,0.186351116,-0.489817843,0,2,1,2,1,0,3,0,0,-13.795903174089165
CCCCN1CN(CC)c2cc3nsnc3c(NC)c21,3,3.1369,87.1027,291.1517667,44.29,12.30998685,7.266050458,5.115734267,3.915211573,2.854486424,13.12648343,7.996347202,5.644181955,4.457781424,3.388915745,0.571428571,-1.56,13.42431379,5.438441931,1.984487212,123.4581421,1,0,0,6,1,6,2,3,5,0,20,1,5,108,0.129661235,-0.384526626,0,0,1,4,3,0,2,0,0,14.884354217388958
CCNc1c2c(cc3nsnc13)OCC(C(C)C)O2,3,2.9189,76.3277,279.1041478,56.27,11.26543643,6.529280256,4.952437612,3.238826669,2.134938807,12.08193301,7.259576999,5.4808853,3.78139652,2.669368128,0.538461538,-1.56,12.47261698,4.845484639,2.096109208,115.8006232,1,1,0,6,1,6,2,3,3,0,19,1,5,102,0.18679085,-0.485653293,0,2,1,2,1,0,2,0,0,15.137512170772194
CCCCN1CN(CC)c2c1cc1nsnc1c2NC,3,3.1369,87.1027,291.1517667,44.29,12.30998685,7.266050458,5.115734267,3.915211573,2.850904295,13.12648343,7.996347202,5.644181955,4.457781424,3.385333616,0.571428571,-1.56,13.42431379,5.438441931,1.984487212,123.4581421,1,0,0,6,1,6,2,3,5,0,20,1,5,108,0.129661234,-0.384526627,0,0,1,4,3,0,2,0,0,15.395182725696833
CCNc1c2c(c(C)c3nsnc13)OCC(C)O2,3,2.59122,71.9007,265.0884977,56.27,10.61073589,6.041246384,4.389488397,2.989387594,2.160462812,11.42723247,6.771543127,4.917936085,3.517835282,2.765741441,0.5,-1.56,11.52589269,4.27576146,1.594936646,109.435681,1,1,0,6,1,6,2,3,2,0,18,1,5,96,0.187048644,-0.485394213,0,2,1,2,1,0,2,1,0,-7.869165312482362
CCCNc1c2c(cc3nsnc13)OCC(CC)O2,3,3.063,76.3977,279.1041478,56.27,11.10229973,6.656601456,4.596672353,3.185739764,2.106918716,11.91879631,7.386898199,5.125120041,3.728309615,2.641348037,0.538461538,-1.56,12.47261698,5.205089376,2.203750314,115.8006232,1,1,0,6,1,6,2,3,4,0,19,1,5,102,0.186778668,-0.485665007,0,2,1,2,1,0,2,0,0,19.562768789242604
CCC1Oc2c(cc3nsnc3c2C)OC1C,3,2.93802,66.949,250.0775987,44.24,10.05832965,5.795403722,4.348304134,3.2093281,2.205182002,10.87482623,6.525700465,4.876751822,3.75189795,2.785254869,0.5,-1.36,10.77262992,3.837968239,1.566610342,103.8858189,1,2,0,5,0,5,2,3,1,0,17,0,4,90,0.1665793,-0.482866939,0,2,0,2,0,0,2,1,0,-11.922133855947346
Cc1c2c(cc3nsnc13)OC(C)C2,3,2.32312,55.946,206.0513839,35.01,8.072731091,4.668690592,3.742805274,2.706751837,1.994220175,8.889227672,5.398987336,4.271252962,3.249321687,2.574293043,0.4,-1.16,8.173359973,2.666969614,0.973224834,86.04238939,1,1,0,4,0,4,2,3,0,0,14,0,3,72,0.125164924,-0.489994002,0,1,0,2,0,0,2,1,0,-7.292458811664044
CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,3,3.1369,87.1027,291.1517667,44.29,12.30998685,7.250589678,5.227018048,3.827713965,2.731498971,13.12648343,7.980886422,5.755465735,4.370283815,3.265928292,0.571428571,-1.56,13.42431379,5.438441931,2.07690567,123.4581421,1,0,0,6,1,6,2,3,5,0,20,1,5,108,0.129671383,-0.381452029,0,0,1,4,3,1,2,0,0,14.978677441608314
CNc1cc2c(c3nsnc13)CCCCO2,3,2.4481,65.3947,235.077933,47.04,9.116701166,5.486064907,3.917822796,2.950373049,2.113468591,9.933197747,6.21636165,4.446270484,3.478820737,2.699070931,0.454545455,-1.36,9.837011372,3.899541744,1.427240851,97.95719369,1,0,0,5,1,5,2,3,1,0,16,1,4,84,0.127924968,-0.493144309,0,1,1,2,1,0,3,1,0,7.447379436579588
CCCNc1c2c(cc3nsnc13)N(CCC)CN2C,3,3.1369,87.1027,291.1517667,44.29,12.30998685,7.250589678,5.280843689,3.654121383,2.810672655,13.12648343,7.980886422,5.809291376,4.196691233,3.345101976,0.571428571,-1.56,13.42431379,5.438441931,2.07690567,123.4581421,1,0,0,6,1,6,2,3,5,0,20,1,5,108,0.129671206,-0.381462522,0,0,1,4,3,0,2,0,0,16.834930603056197
CCC1Cc2c(cc3nsnc3c2C)O1,3,2.71322,60.563,220.067034,35.01,8.779837873,5.206695395,3.962444815,3.067789264,2.12491674,9.596334454,5.936992138,4.490892502,3.610359114,2.704989608,0.454545455,-1.16,9.094017447,3.16705734,1.242989029,92.40733151,1,1,0,4,0,4,2,3,1,0,15,0,3,78,0.125180803,-0.48971575,0,1,0,2,0,0,2,1,0,2.4038349953175118
CCCNc1c2c(cc3nsnc13)OCC(C)O2,3,2.6729,71.7807,265.0884977,56.27,10.39519294,6.118596653,4.377032812,2.813731296,1.964659818,11.21168953,6.848893397,4.9054805,3.356301147,2.499089139,0.5,-1.56,11.52589269,4.60530906,1.860775805,109.435681,1,1,0,6,1,6,2,3,3,0,18,1,5,96,0.186766408,-0.48567664,0,2,1,2,1,0,2,0,0,4.444419220162245
CCNc1c2c(c(C)c3nsnc13)OCC2,3,2.36642,65.5147,235.077933,47.04,9.332244115,5.469374809,3.897906774,2.949008815,2.245217091,10.1487407,6.199671553,4.426354462,3.477456503,2.85049572,0.454545455,-1.36,9.837011372,3.589443414,1.208798201,97.95719369,1,0,0,5,1,5,2,3,2,0,16,1,4,84,0.129455414,-0.492511217,0,1,1,2,1,0,2,1,0,5.467900785662341
CCOc1cc2nsnc2c(NC)c1OC,2,2.1403,64.6827,239.0728477,56.27,9.403629113,4.951990733,3.097920382,2.223339338,1.58140688,10.22012569,5.682287476,3.62636807,2.765909188,2.115836201,0.4,-1.56,10.94135574,4.524707062,1.647052166,97.71162796,0,0,0,6,1,6,1,2,4,0,16,1,5,86,0.185929935,-0.490822889,1,2,1,2,1,0,1,0,0,35.66126488958119
CCCN1CN(CC)c2c1cc1nsnc1c2NC,3,2.7468,82.4857,277.1361166,44.29,11.60288007,6.766050458,4.762180876,3.627151098,2.771847354,12.41937665,7.496347202,5.290628564,4.169720948,3.306276675,0.538461538,-1.56,12.47261698,4.845484639,1.816588525,117.0932,1,0,0,6,1,6,2,3,4,0,19,1,5,102,0.129661234,-0.384526627,0,0,1,4,3,0,2,0,0,8.531090663470705
CCN1CN(CC(C)C)c2cc3nsnc3c(NC)c21,3,2.9928,87.0327,291.1517667,44.29,12.47312355,7.121892506,5.614995115,3.719161927,2.907624248,13.28962014,7.852189249,6.143442802,4.261731778,3.44205357,0.571428571,-1.56,13.42431379,5.086989144,1.984487212,123.4581421,1,0,0,6,1,6,2,3,4,0,20,1,5,108,0.129661234,-0.384526627,0,0,1,4,3,0,2,0,0,14.398740740468085
CNc1c2c(cc3nsnc13)OC(C(C)C)CO2,3,2.5288,71.7107,265.0884977,56.27,10.55832965,5.968620084,4.672107526,3.133224546,2.037978266,11.37482623,6.698916827,5.200555214,3.675794396,2.572407587,0.5,-1.56,11.52589269,4.27576146,1.676841131,109.435681,1,1,0,6,1,6,2,3,2,0,18,1,5,96,0.186431788,-0.483616435,0,2,1,2,1,0,2,0,0,6.790447444481198
COc1c2c(cc3nsnc13)N(C)CCN2C(C)C,3,2.3645,79.719,278.1201322,41.49,11.67426506,6.441866823,5.118201724,3.662359566,2.642318491,12.49076164,7.172163567,5.646649412,4.204929416,3.168372066,0.538461538,-1.56,12.47261698,4.521898334,1.816588525,116.6568831,1,0,0,6,0,6,2,3,2,0,19,0,5,102,0.172811994,-0.492107543,1,1,0,4,2,0,2,0,1,15.654794916684631
CCC(C)Nc1c2c(cc3nsnc13)N(CC)CN2C,3,3.1353,87.0807,291.1517667,44.29,12.47312355,7.171309982,5.40032139,3.993650932,2.687672237,13.28962014,7.901606725,5.928769078,4.536220782,3.222101558,0.571428571,-1.56,13.42431379,5.086989144,1.984487212,123.4581421,1,1,0,6,1,6,2,3,4,0,20,1,5,108,0.12967921,-0.379008425,0,0,1,4,3,0,2,0,0,15.351203711654595
CCCNc1c2c(cc3nsnc13)C1CCC2C1,4,3.8779,75.5287,259.1143185,37.81,10.57026019,6.910715839,5.520101631,4.455748031,3.693297749,11.38675678,7.641012583,6.048549319,4.998317881,4.22772707,0.571428571,-1.16,10.73418574,3.917647363,1.352747884,110.9326437,2,2,2,4,1,4,1,4,3,1,18,1,3,94,0.12768361,-0.382973076,0,0,1,2,1,0,6,0,0,5.703441118814454
CNc1c2c(cc3nsnc13)N(C)CN2C,3,1.5765,68.6347,235.0891664,44.29,9.481559723,5.113808555,4.038574079,2.970800774,2.281007483,10.2980563,5.844105298,4.567021766,3.513370624,2.815436804,0.4,-1.56,9.650773083,3.213703572,1.101807366,97.99837369,1,0,0,6,1,6,2,3,1,0,16,1,5,84,0.129661052,-0.384526769,0,0,1,4,3,0,2,0,0,1.0166735184005735
CCCNc1c2c(c(CC)c3nsnc13)OCCO2,3,2.8468,76.5637,279.1041478,56.27,11.15470597,6.66928087,4.450492631,3.200019309,2.336086895,11.97120255,7.399577614,4.978940319,3.728466997,2.914628153,0.538461538,-1.56,12.47261698,5.205089376,1.996166239,115.8006232,1,0,0,6,1,6,2,3,4,0,19,1,5,102,0.186708053,-0.485680453,0,2,1,2,1,0,2,1,0,26.14817885190888
CCC1Oc2cc3nsnc3c(C)c2OC1CC,3,3.32812,71.566,264.0932488,44.24,10.76543643,6.333408524,4.589885758,3.468285918,2.425254836,11.58193301,7.063705268,5.118333446,4.010855768,3.005327703,0.538461538,-1.36,11.71480337,4.387759597,1.649158581,110.250761,1,2,0,5,0,5,2,3,2,0,18,0,4,96,0.166579881,-0.482585827,0,2,0,2,0,0,2,1,0,-9.232720417325929
CCCN1CN(CCOC)c2cc3nsnc3cc21,3,2.3316,79.141,278.1201322,41.49,11.29558541,6.583217371,4.754963982,3.431735681,2.528099072,12.11208199,7.313514115,5.28341167,3.988427693,3.037322632,0.538461538,-1.4,12.62457309,5.303213611,2.256438119,116.6568831,1,0,0,6,0,6,2,3,5,0,19,0,5,102,0.106509696,-0.382851607,1,1,0,4,2,0,2,0,0,21.439335500752232
CCc1c2c(c(NC)c3nsnc13)OCC(C)O2,3,2.4551,71.9247,265.0884977,56.27,10.61073589,6.041246384,4.316265093,3.103524543,2.274439344,11.42723247,6.771543127,4.844712781,3.631972231,2.852980602,0.5,-1.56,11.52589269,4.27576146,1.518889701,109.435681,1,1,0,6,1,6,2,3,2,0,18,1,5,96,0.186725957,-0.483632688,0,2,1,2,1,0,2,1,0,-6.461827097577594
CC1(C)CNc2c1c1c(c3nsnc23)CCO1,4,2.3293,68.1297,247.077933,47.04,9.832244115,5.865821419,5.355013555,3.74467306,2.902914719,10.6487407,6.596118162,5.883461243,4.273120747,3.481455977,0.5,-1.36,9.647773214,2.901297711,1.075271515,103.3163047,2,0,0,5,1,5,3,4,0,0,17,1,4,88,0.130358648,-0.492476377,0,1,1,2,1,0,6,0,0,-27.847244464043985
CCc1c2c(c(NC)c3nsnc13)OC(C)CO2,3,2.4551,71.9247,265.0884977,56.27,10.61073589,6.041246384,4.316265093,3.103524543,2.277182105,11.42723247,6.771543127,4.844712781,3.631972231,2.855723363,0.5,-1.56,11.52589269,4.27576146,1.518889701,109.435681,1,1,0,6,1,6,2,3,2,0,18,1,5,96,0.187049745,-0.48538304,0,2,1,2,1,0,2,1,0,-8.764420844184807
CCc1c(OC)cc(NC)c2nsnc12,2,2.304,62.8917,223.077933,47.04,8.995380822,4.812744844,3.169931838,2.44516119,1.680922355,9.811877403,5.543041587,3.698379526,2.973608878,2.266524694,0.4,-1.36,10.16778524,4.020070308,1.524238082,92.59808273,0,0,0,5,1,5,1,2,3,0,15,1,4,80,0.127924776,-0.496311463,1,1,1,2,1,0,1,1,0,29.15894210149478
